972134722802.60949707,0.544093,-0.0200617,-0.838785,7.07683,118.674,202.581,-0.528454,0.0755476,0.845594,72.7959,107.001,-0.2,1.40876,0.787029,0.0168745,0.0651931,0.0580565,-118.494,129.9,351.618,
972290839414.73742676,0.638336,0.121659,-0.760083,15.9016,44.8016,202.581,-0.643558,-0.0994249,0.758912,122.843,73.1447,-0.2,0.364662,0.604709,-0.00477512,0.0284465,0.0228698,447.927,125.567,-347.797,
972396205127.33398438,0.401549,-0.247446,-0.881776,15.801,132.6,202.581,-0.460372,0.232963,0.856613,47.8576,77.3886,-0.2,0.596895,1.01956,-0.0658188,-0.00804973,0.0656093,431.1,-119.952,-711.407,
972670689899.12207031,0.266857,-0.401658,-0.876047,22.5573,138.838,202.581,-0.326563,0.398597,0.857017,36.6348,47.4086,-0.2,1.32266,1.46215,-0.0683755,0.00544708,0.0627503,274.985,-242.323,-625.938,
973039682263.44689941,0.348476,-0.0494147,-0.936014,12.048,104.132,202.581,-0.564761,0.0601557,0.823059,79.7262,90.9966,-0.2,0.765567,1.05501,-0.244985,0.0202145,0.244851,96.5643,90.6735,-24.6436,
973618076627.89367676,0.527661,0.0724815,-0.846357,7.96372,13.7405,202.581,-0.518142,-0.12002,0.846832,69.4704,32.3851,-0.2,0.819201,1.05703,0.00838995,-0.0553599,0.0484895,-49.1312,4.3571,244.237,
973629761406.12060547,0.442455,-0.03822,-0.895976,83.0598,102.6,202.581,-0.443708,0.0498219,0.894785,122.242,93.2023,-0.2,1.24405,1.39472,-0.00165317,0.0129913,0.0117301,370.836,71.8285,-440.946,
973719981961.59594727,0.50574,0.369588,-0.779507,60.3404,8.2667,202.581,-0.502942,-0.380563,0.77603,131.861,103.932,-0.2,0.965253,0.775107,0.000491728,-0.0131973,0.0118477,-422.951,-330.666,901.693,
974193053716.19372559,0.42943,-0.439941,-0.788696,7.13296,137.639,202.581,-0.426318,0.428877,0.796441,60.6709,28.1282,-0.2,1.19094,0.509097,0.00712532,-0.0148535,0.0138597,-393.946,516.81,894.493,
974337865467.1953125,0.663877,-0.214909,-0.716297,-1.26129,96.6876,202.581,-0.666482,0.214176,0.714094,124.338,37.2053,-0.2,0.882943,0.501227,-0.00348868,-9.19957e-05,0.003489,8974.1,-2807.74,-9481.82,
974631759461.34692383,0.487176,-0.0689949,-0.870574,-0.377144,24.8708,202.581,-0.488356,0.0448304,0.871492,52.0453,13.7681,-0.2,1.16502,0.753509,-0.00058133,-0.0276912,0.0242113,42.6051,16.1301,71.1811,
974781317804.1809082,0.307776,-0.260343,-0.915148,22.2442,115.299,202.581,-0.300411,0.249943,0.920479,28.7001,60.1639,-0.2,0.900033,0.808018,0.0089647,-0.0120178,0.0138144,-707.349,702.376,2314.38,
975079972486.27697754,0.701289,0.00113555,-0.712876,7.5519,108.312,202.581,-0.697528,-0.000919331,0.716557,142.805,108.963,-0.2,0.93292,1.26035,0.00526337,0.000309936,0.0052678,-5913.18,99.8528,6221.06,
975116598739.30407715,0.420281,0.186741,-0.88797,83.3707,15.0551,202.581,-0.418384,-0.185572,0.889111,119.083,57.9682,-0.2,2.40995,2.1881,0.00224213,0.00151857,0.00250399,-7478.26,-3328.27,16161.9,
975543442717.14990234,0.384587,0.168258,-0.907625,32.0101,37.5453,202.581,-0.395669,-0.175862,0.901398,58.9068,75.435,-0.2,0.660255,1.19944,-0.0128341,-0.00937637,0.0148126,1247.65,586.564,-2687.7,
975649585951.13879395,0.564878,0.15163,-0.811123,29.9343,10.5709,202.581,-0.554279,-0.153601,0.818035,105.014,48.9641,-0.2,0.865125,0.998412,0.0128008,-0.000801241,0.012807,-2257.1,-604.481,3486.27,
976093896398.92895508,0.421102,0.238933,-0.874976,39.4978,32.2644,202.581,-0.424941,-0.228966,0.875785,75.2481,84.5235,-0.2,2.36669,1.27878,-0.00319287,0.010858,0.0107119,866.9,506.717,-1574.37,
976444430490.13317871,0.697099,-0.0208255,-0.716672,-4.70563,19.9877,202.581,-0.685871,0.0063974,0.727695,127.368,17.9763,-0.2,1.09176,1.58708,0.0157354,-0.0202594,0.0213486,-1035.35,39.7249,1247.91,
976500955730.33947754,0.609692,0.154231,-0.777489,16.6182,24.499,202.581,-0.612349,-0.146882,0.776824,113.314,63.307,-0.2,0.496096,0.840909,-0.00252818,0.00895468,0.00784287,1685.61,443.678,-1960.33,
977020748433.79553223,0.31446,-0.233416,-0.920126,11.6937,120.347,202.581,-0.24426,0.240979,0.93929,20.1744,69.4606,-0.2,0.634935,1.86069,0.0749,0.00270027,0.0731765,-172.342,258.177,740.614,
977128336357.81469727,0.366653,0.163978,-0.915793,17.2997,86.0564,202.581,-0.366913,-0.158603,0.916635,37.2806,120.288,-0.2,0.773747,1.58728,7.26852e-05,0.00584641,0.00544612,126.473,147.06,-146.557,
977266875843.99694824,0.663216,0.344729,-0.664309,-5.90131,21.3849,202.581,-0.673573,-0.344922,0.653704,133.493,126.868,-0.2,0.733818,1.10127,-0.0157914,-0.00684048,0.0148243,2151.1,1151.31,-1958.16,
978438344134.49377441,0.361132,-0.00722747,-0.932487,69.7749,99.1323,202.581,-0.362939,-0.0181751,0.931636,86.7295,101.221,-0.2,3.03556,2.48419,-0.00199326,-0.0272569,0.0254817,127.749,99.6866,-26.5079,
978456816672.91394043,0.191713,0.0847455,-0.977785,44.9386,108.017,202.581,-0.208226,-0.0886668,0.974054,25.2818,126.294,-0.2,0.944198,0.823863,-0.0169895,-0.00432374,0.0173772,702.932,406.879,-3162.13,
978529600474.27404785,0.327555,0.41108,-0.850718,63.9192,39.3181,202.581,-0.323432,-0.415203,0.850293,79.7952,136.753,-0.2,1.22299,1.47304,0.0040613,-0.00411863,0.0058461,-2309.73,-2935.37,6324.77,
978570854838.06494141,0.419359,0.100012,-0.902295,49.8423,72.8535,202.581,-0.427543,-0.113183,0.896882,84.4829,96.0713,-0.2,2.28727,1.29263,-0.00976575,-0.0151412,0.0164242,864.767,284.693,-1594.39,
979739194939.51452637,0.525977,0.020453,-0.850253,42.3906,22.8671,202.581,-0.52941,0.00104033,0.848366,107.496,25.6693,-0.2,2.18892,1.73122,-0.00391231,0.0252768,0.0218478,317.366,29.8409,-289.366,
980205773513.60070801,0.611797,0.129045,-0.780418,39.8011,15.386,202.581,-0.602795,-0.151404,0.7834,136.375,53.7169,-0.2,0.610594,0.992031,0.00902913,-0.0270412,0.0242882,-521.287,-107.513,886.588,
980280121547.43212891,0.442545,-0.321627,-0.837084,14.5667,137.682,202.581,-0.439994,0.317124,0.840141,59.9304,61.3579,-0.2,1.62879,0.567483,0.00388473,-0.00590275,0.00601157,-1922.82,1518.01,3826.63,
980924141317.71496582,0.661537,-0.104874,-0.742543,-6.94496,61.4113,202.581,-0.656228,0.108386,0.746738,108.058,33.0319,-0.2,1.00891,0.754086,0.00679385,0.00383131,0.00762284,-3800.88,670.769,4454.5,
981275085091.0435791,0.143301,-0.100802,-0.984532,87.0275,82.3715,202.581,-0.145461,0.105334,0.983741,56.8379,62.0839,-0.2,1.78774,0.835312,-0.00226391,0.00463905,0.00508294,819.325,-461.16,-4994,
981597794758.90637207,0.103594,0.074607,-0.991818,117.11,30.1521,202.581,-0.106681,-0.0565273,0.992685,78.3833,42.7202,-0.2,0.458217,0.798969,-0.00298507,0.0181987,0.0183622,150.871,70.5564,-401.578,
981721464978.92883301,0.323811,-0.374211,-0.868972,39.2749,124.241,202.581,-0.325027,0.381975,0.865132,53.3764,37.1807,-0.2,1.20276,1.39816,-0.00268458,0.00914607,0.00874646,409.895,-342.672,-870.875,
982123858899.20703125,0.509718,0.121209,-0.85176,75.159,94.5373,202.581,-0.521473,-0.121013,0.844643,135.952,122.755,-0.2,0.968128,1.63462,-0.0138433,-0.000947211,0.0137428,2109.24,579.454,-3196.42,
982193795550.43395996,0.621951,0.35546,-0.697729,7.6973,17.4397,202.581,-0.608381,-0.338529,0.717823,117.55,114.34,-0.2,1.10146,1.35995,0.0249778,0.0305072,0.0295747,-600.197,-307.418,865.98,
982550454854.63720703,0.264067,0.114326,-0.957705,71.0909,35.0092,202.581,-0.286409,-0.105161,0.952319,66.9981,60.8358,-0.2,1.62137,1.18345,-0.0231001,0.00883176,0.0247427,706.536,302.986,-2114.8,
982655968304.17578125,0.55955,-0.137477,-0.817315,57.2284,107.963,202.581,-0.580185,0.112851,0.806629,130.953,79.6323,-0.2,0.859114,0.595458,-0.0232141,-0.0276428,0.0338603,760.757,-54.1601,-850.812,
983089657117.07641602,0.354347,0.277973,-0.892843,45.4852,21.6301,202.581,-0.356073,-0.267166,0.895452,60.373,83.9882,-0.2,0.33278,0.684991,-0.000666317,0.0118713,0.0112497,387.448,310.119,-740.961,
983690897360.89794922,0.324843,0.02459,-0.945448,74.0336,63.7253,202.581,-0.325605,-0.022519,0.945238,83.7679,68.2571,-0.2,1.3487,0.798968,-0.000789179,0.00218386,0.00221675,3034.46,280.153,-8489.99,
983873959387.98608398,0.621019,-0.261946,-0.738729,14.0387,131.655,202.581,-0.62109,0.259758,0.739441,121.943,60.8212,-0.2,1.04725,1.14165,0.000417692,-0.00293514,0.00230228,404.189,-45.1004,-298.864,
984048057248.2923584,-0.281514,-0.191598,-0.940234,129.368,104.405,202.581,0.28122,0.193847,0.939861,9.75929,63.6128,-0.2,0.927776,0.937291,-0.000177297,0.00237351,0.00229803,-944.566,-610.479,-3286.99,
984145898202.3092041,0.316204,0.205065,-0.926263,91.5962,29.8421,202.581,-0.318598,-0.207868,0.924817,100.173,73.181,-0.2,0.614507,1.071,-0.00279338,-0.00321624,0.00395892,3158.54,2043.68,-8829.91,
984185813662.86962891,0.537386,-0.114593,-0.835515,60.8286,69.2718,202.581,-0.536616,0.133842,0.833144,129.108,39.103,-0.2,0.766368,1.11437,-0.000641108,0.0229833,0.0194096,27.3527,70.8461,206.182,
984274760609.50256348,0.604256,0.0379588,-0.795885,22.7083,50.9258,202.581,-0.609732,-0.031135,0.791996,114.721,58.8201,-0.2,0.998793,2.02112,-0.00671612,0.00836583,0.00957455,2311.23,182.892,-2832.59,
984576420206.99743652,0.433772,-0.370289,-0.821419,80.883,103.078,202.581,-0.559906,0.346329,0.752702,126.768,10.0677,-0.2,1.10048,1.51442,-0.153705,0.00772107,0.145751,340.068,-120.031,-287.609,
984700654410.13952637,0.496011,0.192415,-0.846729,-0.825945,10.6164,202.581,-0.434833,-0.189916,0.880257,41.8024,55.2708,-0.2,0.60778,1.68209,0.0710877,0.0109567,0.0698225,-366.002,-126.954,825.731,
985168041054.47631836,0.624671,0.0394269,-0.779892,2.68307,102.306,202.581,-0.622172,-0.0420943,0.781748,101.788,112.814,-0.2,0.694225,0.575436,0.00311332,-0.00328304,0.00409916,-5762.17,-272.754,7383.86,
986118313126.15344238,0.338536,0.164959,-0.926381,59.2104,27.6282,202.581,-0.338057,-0.155164,0.928246,72.3389,61.7772,-0.2,0.489441,1.44865,0.0011033,0.0105935,0.0099819,-61.4703,-15.0283,450.142,
986120081989.76269531,0.557279,0.0600838,-0.828149,23.713,34.7197,202.581,-0.594895,-0.0572571,0.801761,108.534,49.8598,-0.2,0.937282,0.937037,-0.0460322,0.00113198,0.04604,662.939,103.429,-747.369,
986267331738.96130371,0.66398,-0.0218295,-0.747432,0.0971241,85.219,202.581,-0.658059,0.0137064,0.752841,116.256,80.5251,-0.2,2.60772,1.18675,0.00801954,-0.0109934,0.0114148,-1824.13,133.012,2237.96,
986272673893.7520752,0.455693,-0.0234986,-0.889827,27.7122,79.1081,202.581,-0.454309,0.0257299,0.890473,70.1706,73.0133,-0.2,1.43874,0.95343,0.00152766,0.00248468,0.00270444,-5290.49,365.024,10547.3,
986963577577.38012695,0.502706,-0.0362135,-0.863699,72.5229,76.5321,202.581,-0.502925,0.0355114,0.8636,128.888,67.6234,-0.2,0.974977,1.43895,-0.000239565,-0.000806829,0.00074224,12777.3,-832.098,-21672.5,
987023630041.86083984,0.596609,0.11136,-0.794768,47.1537,59.3803,202.581,-0.326676,-0.102034,0.939612,125.418,82.0392,-0.2,0.988113,0.712445,0.309332,0.0310424,0.307693,61.6155,62.0954,183.315,
987160601850.24133301,0.444131,-0.129538,-0.886548,91.1017,56.5076,202.581,-0.44064,0.148645,0.885291,131.037,24.7912,-0.2,0.675014,1.41743,0.00258629,0.0212651,0.019464,-136.002,119.351,596.263,
987386183475.48071289,0.274806,-0.335371,-0.901115,92.9592,125.77,202.581,-0.436243,0.313647,0.843397,127.606,51.1713,-0.2,0.378232,0.894532,-0.181345,-0.000253309,0.173031,193.642,3.29503,-127.719,
987404461122.26171875,0.367682,0.239217,-0.898657,44.791,53.7577,202.581,-0.37495,-0.239068,0.895689,67.2989,106.796,-0.2,1.12533,0.899417,-0.00808524,-0.000668374,0.00785214,2743.04,1811.06,-6392.17,
987613883450.8848877,0.601488,-0.0346919,-0.798128,6.19113,48.1642,202.581,-0.605199,0.0384178,0.795147,97.1668,39.1701,-0.2,0.924541,0.973781,-0.00476142,0.00483864,0.00604501,3906.25,-189.68,-4988.7,
987683800705.97009277,0.486992,-0.175397,-0.855613,4.30328,81.0526,202.581,-0.482709,0.173309,0.858461,57.3396,41.4674,-0.2,1.24208,0.600882,0.00520999,-0.00298867,0.00555116,-4180.59,1575.66,7545.95,
988085934597.36706543,0.307897,-0.227198,-0.923894,22.3508,123.367,202.581,-0.29842,0.217393,0.929347,26.7335,74.5896,-0.2,1.9016,1.02867,0.0109773,-0.0113406,0.0146862,-798.513,702.353,2618.62,
988914385288.1126709,0.47163,-0.307095,-0.826594,42.3079,91.1391,202.581,-0.473856,0.30666,0.825482,96.5544,17.9022,-0.2,0.456871,1.24828,-0.00261064,-2.29404e-05,0.00252633,10192.8,-6517.12,-17588,
988977614285.36523438,0.577469,-0.27764,-0.767754,-3.34412,78.8855,202.581,-0.636937,0.308496,0.706499,98.3746,8.04436,-0.2,1.42194,0.522211,-0.0887873,0.0647055,0.0908095,352.52,-103.621,-276.832,
989187464300.65185547,0.508732,-0.335592,-0.792824,35.7934,92.0086,202.581,-0.512495,0.338962,0.788958,103.783,7.20525,-0.2,1.96602,1.88485,-0.00558579,0.00536874,0.006361,3129.06,-1971.1,-4637.87,
989473527319.41015625,0.488377,0.449584,-0.747905,40.9217,14.6888,202.581,-0.484652,-0.44332,0.754042,110.343,133.607,-0.2,1.03955,2.96478,0.00722305,0.00975186,0.00952728,-1215.92,-1110.88,2095.51,
989475042313.37145996,0.734709,-0.176829,-0.654931,-15.0814,89.5098,202.581,-0.737438,0.165237,0.654891,148.747,37.4095,-0.2,0.636959,0.758606,-0.00187176,-0.0165547,0.0119091,922.811,-136.236,-660.566,
991156999278.31835938,0.607948,0.0773587,-0.790199,-4.74826,112.113,202.581,-0.616194,-0.0784868,0.783674,87.6247,132.216,-0.2,0.606708,0.795044,-0.010548,-0.00223282,0.0105766,2989.43,497.469,-3689.96,
991527373026.51367188,0.483022,0.0315475,-0.87504,24.934,115.635,202.581,-0.482587,-0.0488385,0.874485,75.3044,125.019,-0.2,0.601977,0.824511,0.000112551,-0.0197533,0.0173056,5.14514,115.707,182.688,
991855199733.61804199,0.165641,0.435709,-0.884715,116.643,9.75808,202.581,-0.169062,-0.436773,0.883542,93.5561,108.366,-0.2,1.06682,2.52442,-0.00397785,-0.00149473,0.00376985,2599.29,6561.17,-13076.8,
993240698588.76367188,0.693539,0.136622,-0.707346,-13.9467,84.8221,202.581,-0.687262,-0.165867,0.70722,122.391,129.314,-0.2,0.737627,0.45532,0.00445586,-0.0395726,0.0299127,-269.286,34.3274,432.994,
993392995892.36425781,0.632275,-0.293041,-0.717186,-9.52842,87.8865,202.581,-0.64264,0.29177,0.708438,108.345,5.93511,-0.2,1.12368,0.802409,-0.0141777,0.00278254,0.0136231,2303.14,-987.257,-2420.2,
993514382636.59191895,0.644767,0.15123,-0.74927,10.0125,68.7909,202.581,-0.655039,-0.145319,0.741489,123.208,108.99,-0.2,0.895832,0.638732,-0.0129994,0.00563009,0.0141769,2176.27,570.682,-2319.52,
993985181326.28845215,0.528487,-0.301872,-0.793458,49.8591,85.9886,202.581,-0.539402,0.310117,0.782862,124.008,8.09328,-0.2,0.717228,1.43029,-0.0157349,0.0136272,0.0173036,1329.3,-664.829,-1734.17,
994302557519.21313477,0.516268,-0.0562888,-0.854575,70.7331,63.1485,202.581,-0.522737,0.0499659,0.851028,131.987,49.8462,-0.2,1.91412,0.824453,-0.00738096,-0.00712746,0.00971682,2341.11,-172.911,-3576.25,
994479858534.4967041,0.547973,-0.260002,-0.795062,57.2441,114.222,202.581,-0.539095,0.270855,0.797505,134.704,47.6888,-0.2,1.32632,0.539347,0.00903476,0.0113462,0.0142334,-1324.71,775.569,2183.36,
994801392595.52404785,0.529847,0.126124,-0.838662,32.7912,54.3693,202.581,-0.534664,-0.128897,0.835177,98.1749,84.7001,-0.2,0.525407,0.986048,-0.00598316,-0.0038587,0.00656009,3871.7,981.292,-5884.3,
995495978747.90258789,0.32944,-0.24102,-0.912896,79.8935,119.11,202.581,-0.319789,0.244613,0.915368,92.6191,64.0859,-0.2,1.91097,1.82785,0.0102277,0.00300062,0.0105905,-1581.17,1339.41,4798.26,
995530400422.23181152,0.623693,-0.0422784,-0.780525,38.4265,81.5459,202.581,-0.613961,0.0478574,0.787884,136.984,69.6035,-0.2,0.859464,0.811755,0.012211,0.00655347,0.0134162,-1973.7,226.05,2714.59,
995998826222.11242676,0.656572,-0.361903,-0.66177,-10.3387,135.028,202.581,-0.706233,0.285118,0.64803,146.151,23.247,-0.2,2.33945,1.08184,-0.0468949,-0.0859491,0.0925039,351.186,-62.2851,-175.316,
996130292747.3079834,0.505196,0.411195,-0.758746,34.8971,31.8029,202.581,-0.50274,-0.409828,0.761113,107.777,139.271,-0.2,0.656305,0.977282,0.00367939,0.00269603,0.00367511,-5678.84,-4598.35,8772.19,
996287254551.578125,0.536479,-0.188819,-0.822519,73.5384,66.3494,202.581,-0.470542,0.199561,0.859515,122.358,20.11,-0.2,0.741767,1.34698,0.0770646,0.00248389,0.0763854,-311.353,202.934,792.367,
996607442003.42810059,0.552299,-0.0245916,-0.833283,45.1719,111.978,202.581,-0.558155,0.0190832,0.829517,117.52,106.41,-0.2,0.980369,0.569871,-0.00696263,-0.00650196,0.00887759,2692.37,6.20147,-3809.22,
996847036787.18969727,0.52786,-0.176069,-0.830881,46.8145,86.1511,202.581,-0.368842,0.195554,0.908688,111.783,44.3412,-0.2,1.01965,0.489599,0.180386,0.00315528,0.178339,-0.654314,102.97,277.058,
996847380152.8416748,0.460521,-0.253124,-0.850793,59.3359,102.469,202.581,-0.463751,0.255256,0.848398,107.729,42.7805,-0.2,1.10666,1.35559,-0.00411736,0.00307777,0.00455173,4590.82,-2406.51,-8185.5,
996864248387.77624512,0.551308,-0.407336,-0.728105,56.6998,132.109,202.581,-0.416267,0.451568,0.789182,130.749,11.7559,-0.2,0.760765,0.75073,0.162703,0.00965859,0.154825,-53.976,213.005,349.366,
